county_fips,industry_code,year,bls_annual_establishments,bls_annual_employment,bls_total_annual_wages
53051,1026,2021,27,227,3992616
53053,1026,2021,2023,29818,810182786
53055,1026,2021,132,1169,41141302
53057,1026,2021,403,5212,155735637
53059,1026,2021,27,412,12375600
53061,1026,2021,1933,24030,634587306
53063,1026,2021,1338,21997,598852321
53065,1026,2021,94,784,16143036
53067,1026,2021,706,10366,285446655
53069,1026,2021,15,43,776053
53071,1026,2021,162,2240,54579636
53073,1026,2021,680,9516,237520528
53075,1026,2021,149,1512,32070459
53077,1026,2021,608,7402,169264340
53999,1026,2021,68,44,1751148
54001,1026,2021,31,270,3666686
54003,1026,2021,252,3325,64358070
54005,1026,2021,22,254,3877762
54007,1026,2021,29,326,5957751
54009,1026,2021,76,868,17537259
54011,1026,2021,347,5909,110479179
54013,1026,2021,6,36,566535
54015,1026,2021,5,36,631157
54017,1026,2021,6,50,720712
54019,1026,2021,101,1550,33508178
54021,1026,2021,15,164,2534613
54023,1026,2021,25,286,4041869
54025,1026,2021,104,2545,81825025
54027,1026,2021,36,338,5166051
54029,1026,2021,95,1438,35125642
54031,1026,2021,36,305,5186192
54033,1026,2021,218,3263,67047842
54035,1026,2021,60,807,13482229
54037,1026,2021,177,3223,99556805
54039,1026,2021,520,8048,172859607
54041,1026,2021,51,717,14293246
54043,1026,2021,16,127,2290994
54045,1026,2021,72,976,16100844
54047,1026,2021,17,141,2487996
54049,1026,2021,142,1668,30786298
54051,1026,2021,80,840,14632963
54053,1026,2021,40,422,6372902
54055,1026,2021,149,2249,41994272
54057,1026,2021,58,440,6237188
54059,1026,2021,31,264,4279349
54061,1026,2021,393,6030,121176583
54063,1026,2021,11,60,853565
54065,1026,2021,34,346,5761626
54067,1026,2021,66,784,14103446
54069,1026,2021,188,3214,69446991
54071,1026,2021,19,152,1933475
54073,1026,2021,13,166,2785578
54075,1026,2021,30,851,25947769
54077,1026,2021,46,487,8476305
54079,1026,2021,126,1980,35675602
54081,1026,2021,202,3615,70858173
54083,1026,2021,78,795,13486176
54085,1026,2021,17,182,3011706
54087,1026,2021,17,207,3692716
54089,1026,2021,15,133,2308083
54091,1026,2021,21,183,2933678
54093,1026,2021,32,483,9584489
54095,1026,2021,13,121,1661535
54097,1026,2021,71,710,12532273
54099,1026,2021,65,655,10991132
54101,1026,2021,10,68,804078
54103,1026,2021,43,494,8427737
54105,1026,2021,4,0,0
54107,1026,2021,282,4110,75823181
54109,1026,2021,27,267,4512962
54999,1026,2021,109,0,0
55001,1026,2021,46,677,14475708
55003,1026,2021,80,748,13220580
55005,1026,2021,177,1850,28508223
55007,1026,2021,112,769,18121500
55009,1026,2021,729,14507,504609152
55011,1026,2021,53,395,5177194
55013,1026,2021,74,538,8089449
55015,1026,2021,92,1448,22943709
55017,1026,2021,191,2112,32000373
55019,1026,2021,68,500,5852048
55021,1026,2021,222,2561,47262390
55023,1026,2021,60,718,11302475
55025,1026,2021,1633,27468,597680832
55027,1026,2021,197,2232,34013255
55029,1026,2021,282,2918,76833450
55031,1026,2021,169,2090,38311146
55033,1026,2021,115,1339,20609284
55035,1026,2021,315,5512,96972719
55037,1026,2021,20,0,0
55039,1026,2021,253,3784,64593135
55041,1026,2021,37,507,14365479
55043,1026,2021,143,1497,19791360
55045,1026,2021,101,974,15129010
55047,1026,2021,54,536,8505506
55049,1026,2021,66,786,14624778
55051,1026,2021,39,246,6265845
55053,1026,2021,57,566,8129834
55055,1026,2021,233,2865,46257976
55057,1026,2021,83,832,13471630
55059,1026,2021,397,6894,128824942
55061,1026,2021,54,477,5854724
55063,1026,2021,404,6690,124233181
55065,1026,2021,34,175,2283007
55067,1026,2021,64,638,9765129
55069,1026,2021,105,914,12722181
55071,1026,2021,199,2666,42972228
55073,1026,2021,357,5423,94019116
55075,1026,2021,164,1591,25009821
55077,1026,2021,45,417,6065456
55078,1026,2021,7,0,0
55079,1026,2021,2281,40738,1217152877
55081,1026,2021,129,1597,29932930
55083,1026,2021,98,701,10275791
55085,1026,2021,210,2115,43406699
55087,1026,2021,570,8966,162968864
55089,1026,2021,266,4463,82882018
55091,1026,2021,28,267,3979420
55093,1026,2021,120,1331,23101853
55095,1026,2021,143,1457,24800317
55097,1026,2021,230,3093,51680752
55099,1026,2021,43,286,3763250
55101,1026,2021,438,6906,125334537
55103,1026,2021,34,355,4893145
55105,1026,2021,412,6403,115893060
55107,1026,2021,33,262,3723720
55109,1026,2021,253,4230,79759708
55111,1026,2021,306,7349,178484420
55113,1026,2021,115,902,19723932
55115,1026,2021,125,1798,39479875
55117,1026,2021,318,4797,91676478
55119,1026,2021,48,594,8417535
55121,1026,2021,81,747,10459062
55123,1026,2021,63,736,9550451
55125,1026,2021,234,2424,68884462
55127,1026,2021,372,7132,167817227
55129,1026,2021,82,654,11543016
55131,1026,2021,328,5455,93059386
55133,1026,2021,1039,19722,386222299
55135,1026,2021,163,1899,29077189
55137,1026,2021,66,625,9265582
55139,1026,2021,437,6662,118579043
55141,1026,2021,202,2616,45103416
55999,1026,2021,121,5,476573
56001,1026,2021,153,2190,39348858
56003,1026,2021,41,319,6597883
56005,1026,2021,144,2365,46526608
56007,1026,2021,112,1307,35110942
56009,1026,2021,50,579,10407895
56011,1026,2021,40,282,6631242
56013,1026,2021,163,1606,31460119
56015,1026,2021,34,385,6356855
56017,1026,2021,32,320,5562171
56019,1026,2021,61,529,10073806
56021,1026,2021,280,4791,106387118
56023,1026,2021,82,584,12039332
56025,1026,2021,267,4608,94509571
56027,1026,2021,9,73,1003075
56029,1026,2021,196,2981,91835894
56031,1026,2021,51,437,7473835
56033,1026,2021,142,1647,35792299
56035,1026,2021,57,372,8261560
56037,1026,2021,148,2320,41372932
56039,1026,2021,297,7778,319792580
56041,1026,2021,61,788,13689800
56043,1026,2021,38,288,4727197
56045,1026,2021,23,189,2506284
56999,1026,2021,4,6,407181
1001,1026,2022,91,1571,28666820
1003,1026,2022,825,15247,420908140
1005,1026,2022,58,706,11912290
1007,1026,2022,20,211,3325708
1009,1026,2022,73,845,14752291
1011,1026,2022,12,101,1923882
1013,1026,2022,43,760,13043571
1015,1026,2022,275,5072,98032011
1017,1026,2022,87,869,15810860
1019,1026,2022,44,536,8557405
1021,1026,2022,69,949,17329217
1023,1026,2022,26,152,2278997
1025,1026,2022,68,699,11276341
1027,1026,2022,15,128,1903049
1029,1026,2022,17,151,2938133
1031,1026,2022,125,1923,33724736
1033,1026,2022,138,1847,34952102
1035,1026,2022,21,195,3368413
1037,1026,2022,5,65,2284455
1039,1026,2022,81,1064,19199107
1041,1026,2022,21,217,3561035
1043,1026,2022,177,2928,62825682
1045,1026,2022,94,1303,26502479
1047,1026,2022,72,887,14753605
1049,1026,2022,122,1841,37332927
1051,1026,2022,176,3411,67839717
1053,1026,2022,76,1067,19425675
1055,1026,2022,224,3800,71660341
1057,1026,2022,23,281,3870330
1059,1026,2022,60,682,11601853
1061,1026,2022,37,364,6230287
1063,1026,2022,12,260,7996402
1065,1026,2022,14,152,2686125
1067,1026,2022,31,269,4577523
1069,1026,2022,331,5741,114462061
1071,1026,2022,102,1110,20410798
1073,1026,2022,1964,33552,869774613
1075,1026,2022,27,191,3227747
1077,1026,2022,238,4338,84389124
1079,1026,2022,53,509,8660836
1081,1026,2022,487,9244,185473262
1083,1026,2022,130,1922,41630610
1085,1026,2022,6,57,1696645
1087,1026,2022,23,429,9910840
1089,1026,2022,1118,19976,457591855
1091,1026,2022,42,450,7984163
1093,1026,2022,62,702,11778747
1095,1026,2022,254,3780,72083891
1097,1026,2022,1034,17378,369228841
1099,1026,2022,36,404,6544343
1101,1026,2022,705,12123,280588053
1103,1026,2022,263,4484,90416076
1105,1026,2022,13,107,1829049
1107,1026,2022,18,125,2386497
1109,1026,2022,91,1575,27075560
1111,1026,2022,34,410,6342256
1113,1026,2022,114,1595,27095095
1115,1026,2022,157,2142,42850244
1117,1026,2022,532,8690,204052715
1119,1026,2022,28,268,4811466
1121,1026,2022,165,2456,54473876
1123,1026,2022,104,1326,32026819
1125,1026,2022,576,11344,231844629
1127,1026,2022,128,2136,41598836
1129,1026,2022,13,71,1231195
1131,1026,2022,16,88,1269612
1133,1026,2022,33,368,7390954
1999,1026,2022,236,1054,51039766
2013,1026,2022,9,22,739869
2016,1026,2022,6,45,1934583
2020,1026,2022,889,16357,510714607
2050,1026,2022,27,127,5418318
2060,1026,2022,32,177,10059518
2063,1026,2022,70,367,12441292
2066,1026,2022,42,215,8946087
2068,1026,2022,60,1096,52282281
2070,1026,2022,22,82,4077391
2090,1026,2022,330,4749,138807539
2100,1026,2022,35,210,5348530
2105,1026,2022,24,344,20054021
2110,1026,2022,131,1519,42459217
2122,1026,2022,392,2865,80909049
2130,1026,2022,83,966,32594084
2150,1026,2022,63,492,15229652
2158,1026,2022,4,3,35851
2164,1026,2022,24,182,11000663
2170,1026,2022,312,3405,89733729
2180,1026,2022,21,143,4130046
2185,1026,2022,20,491,23174058
2188,1026,2022,11,127,7146650
2195,1026,2022,21,99,2410652
2198,1026,2022,26,121,3740970
2220,1026,2022,59,540,18085248
2230,1026,2022,26,230,10850427
2240,1026,2022,29,194,5281649
2275,1026,2022,10,52,1308538
2282,1026,2022,11,43,2019940
2290,1026,2022,13,46,1419781
2999,1026,2022,19,0,0
4001,1026,2022,70,1152,27176451
4003,1026,2022,296,4123,95897614
4005,1026,2022,595,17016,527772970
4007,1026,2022,143,2561,64758697
4009,1026,2022,64,1004,18635550
4011,1026,2022,13,132,2507490
4012,1026,2022,62,743,20446230
4013,1026,2022,10102,239594,8248987302
4015,1026,2022,451,8790,226930070
4017,1026,2022,249,4346,106455178
4019,1026,2022,1998,46251,1281619418
4021,1026,2022,391,8941,233831171
4023,1026,2022,92,1218,31064987
4025,1026,2022,696,11050,322157564
4027,1026,2022,387,7887,202882721
4999,1026,2022,314,1712,77449951
5001,1026,2022,88,652,12629031
5003,1026,2022,30,385,6736724
5005,1026,2022,126,1667,33185089
5007,1026,2022,730,14891,360505071
5009,1026,2022,85,1398,28581984
5011,1026,2022,18,201,3439300
5013,1026,2022,5,12,201134
5015,1026,2022,184,1728,36360209
5017,1026,2022,15,133,2492057
5019,1026,2022,64,1082,19049361
5021,1026,2022,23,215,3279625
5023,1026,2022,81,912,18264605
5025,1026,2022,2,0,0
5027,1026,2022,56,837,14163151
5029,1026,2022,42,577,10347898
5031,1026,2022,300,6020,123848328
5033,1026,2022,100,1603,30353151
5035,1026,2022,139,2849,75038158
5037,1026,2022,39,483,8966356
5039,1026,2022,14,142,2205816
5041,1026,2022,41,376,6402117
5043,1026,2022,46,659,11942623
5045,1026,2022,305,5738,113929335
5047,1026,2022,32,367,6278930
5049,1026,2022,16,165,2745417
5051,1026,2022,419,7769,192185767
5053,1026,2022,25,258,4505306
5055,1026,2022,85,1379,26845159
5057,1026,2022,49,647,13137192
5059,1026,2022,56,771,14364732
5061,1026,2022,29,315,5738110
5063,1026,2022,86,1261,23916917
5065,1026,2022,21,166,2930911
5067,1026,2022,26,327,5828271
5069,1026,2022,129,2656,73286855
5071,1026,2022,44,599,10078761
5073,1026,2022,8,80,1592663
5075,1026,2022,35,389,6478071
5077,1026,2022,10,76,1337285
5079,1026,2022,17,135,2028936
5081,1026,2022,18,255,4191607
5083,1026,2022,32,392,6932080
5085,1026,2022,115,2064,40242756
5087,1026,2022,13,181,2875574
5089,1026,2022,33,208,4154771
5091,1026,2022,97,1460,29653370
5093,1026,2022,94,1033,18587328
5095,1026,2022,21,256,4532437
5097,1026,2022,14,269,6619602
5099,1026,2022,14,129,1962803
5101,1026,2022,15,164,4333476
5103,1026,2022,44,442,8001682
5105,1026,2022,10,76,1325003
5107,1026,2022,37,374,6607933
5109,1026,2022,25,291,5272628
5111,1026,2022,45,459,7821087
5113,1026,2022,45,565,9903806
5115,1026,2022,151,2849,55107292
5117,1026,2022,17,85,1624683
5119,1026,2022,1283,22387,525355647
5121,1026,2022,32,476,7839291
5123,1026,2022,47,621,11215675
5125,1026,2022,221,3782,77482643
5127,1026,2022,17,163,2374911
5129,1026,2022,18,173,3483748
5131,1026,2022,369,6349,133673417
5133,1026,2022,27,312,4486645
5135,1026,2022,36,431,7552892
5137,1026,2022,33,524,8671453
5139,1026,2022,98,1442,27595625
5141,1026,2022,22,265,4591021
5143,1026,2022,737,13844,309855885
5145,1026,2022,169,2764,48776736
5147,1026,2022,11,90,1744899
5149,1026,2022,26,290,5023865
5999,1026,2022,163,8,521410
6001,1026,2022,4828,70641,2517516673
6003,1026,2022,11,294,16942510
6005,1026,2022,111,2265,81451550
6007,1026,2022,513,9669,247866177
6009,1026,2022,132,1593,40410290
6011,1026,2022,53,927,34743454
6013,1026,2022,2543,40252,1225673538
6015,1026,2022,75,1224,40265631
6017,1026,2022,583,10598,344302501
6019,1026,2022,2000,38195,1002452180
6021,1026,2022,63,790,19129824
6023,1026,2022,456,6300,165230121
6025,1026,2022,278,5198,139078842
6027,1026,2022,124,1762,59383525
6029,1026,2022,1696,29811,755260032
6031,1026,2022,242,5579,169763554
6033,1026,2022,150,1919,57315256
6035,1026,2022,44,607,17105857
6037,1026,2022,42974,520052,27397761536
6039,1026,2022,274,5422,174355937
6041,1026,2022,950,14105,536230663
6043,1026,2022,73,2365,100083687
6045,1026,2022,362,4267,116641613
6047,1026,2022,430,6987,160074286
6049,1026,2022,28,246,5738708
6051,1026,2022,168,3998,167222415
6053,1026,2022,1231,24457,929048489
6055,1026,2022,492,12695,570578628
6057,1026,2022,339,5209,164295082
6059,1026,2022,10226,219074,7549832491
6061,1026,2022,1219,28338,936171533
6063,1026,2022,115,849,24186823
6065,1026,2022,5133,113508,3733502197
6067,1026,2022,3644,66826,2011597597
6069,1026,2022,122,1770,47153662
6071,1026,2022,4515,86018,2497230610
6073,1026,2022,9517,204394,7592115632
6075,1026,2022,4733,77061,4129983621
6077,1026,2022,1395,24511,636333755
6079,1026,2022,1142,19576,573066226
6081,1026,2022,2367,39977,1625651519
6083,1026,2022,1478,31033,1073048476
6085,1026,2022,5486,96898,3991224217
6087,1026,2022,832,14332,435799802
6089,1026,2022,492,7493,204016260
6091,1026,2022,19,88,2687827
6093,1026,2022,151,1893,55275771
6095,1026,2022,936,15621,422388785
6097,1026,2022,1546,27514,993025943
6099,1026,2022,1125,20643,544989293
6101,1026,2022,214,3517,82628619
6103,1026,2022,129,2164,68910718
6105,1026,2022,52,338,6977218
6107,1026,2022,799,14411,346400917
6109,1026,2022,183,3413,110538716
6111,1026,2022,2315,37779,1122476997
6113,1026,2022,511,9865,315328643
6115,1026,2022,119,3186,104378779
6999,1026,2022,2132,10352,937601944
8001,1026,2022,1018,21219,622346132
8003,1026,2022,67,966,22349862
8005,1026,2022,1742,32557,1211866779
8007,1026,2022,87,992,28108134
8009,1026,2022,4,26,392119
8011,1026,2022,6,60,1234352
8013,1026,2022,1297,20368,608730903
8014,1026,2022,227,3713,105849015
8015,1026,2022,181,2031,60924094
8017,1026,2022,3,3,65539
8019,1026,2022,67,1066,35913926
8021,1026,2022,18,117,2685556
8023,1026,2022,8,44,879650
8025,1026,2022,2,0,0
8027,1026,2022,26,233,4231184
8029,1026,2022,101,746,15631236
8031,1026,2022,3119,61947,2808299840
8033,1026,2022,10,98,3491625
8035,1026,2022,883,17552,496829789
8037,1026,2022,412,10693,452021613
8039,1026,2022,40,381,8362446
8041,1026,2022,1974,38552,1055642844
8043,1026,2022,127,1724,36744954
8045,1026,2022,282,3744,113802319
8047,1026,2022,35,3574,213993452
8049,1026,2022,167,3068,112450485
8051,1026,2022,172,2228,73352291
8053,1026,2022,20,52,1423101
8055,1026,2022,26,194,4548456
8057,1026,2022,17,93,2212148
8059,1026,2022,1655,28411,814378791
8061,1026,2022,3,6,315973
8063,1026,2022,28,281,6786951
8065,1026,2022,43,458,14016338
8067,1026,2022,278,4492,128261742
8069,1026,2022,1223,22178,605757305
8071,1026,2022,66,596,14350449
8073,1026,2022,28,311,7040824
8075,1026,2022,53,741,14725123
8077,1026,2022,428,7976,199914157
8079,1026,2022,23,309,12835809
8081,1026,2022,59,530,13226416
8083,1026,2022,105,1638,46855337
8085,1026,2022,134,1892,46033184
8087,1026,2022,74,978,20657133
8089,1026,2022,58,629,12539913
8091,1026,2022,66,577,18662555
8093,1026,2022,68,404,10815380
8095,1026,2022,14,66,1079332
8097,1026,2022,235,6728,383365513
8099,1026,2022,39,385,7268684
8101,1026,2022,389,6848,153504451
8103,1026,2022,33,309,9093552
8105,1026,2022,56,479,10098365
8107,1026,2022,218,3896,148386787
8109,1026,2022,10,145,3567791
8111,1026,2022,28,145,4511233
8113,1026,2022,112,2236,103280908
8115,1026,2022,8,46,695133
8117,1026,2022,334,9109,360336018
8119,1026,2022,101,2027,72227840
8121,1026,2022,6,47,855568
8123,1026,2022,619,10461,243358479
8125,1026,2022,29,313,6557190
8999,1026,2022,75,772,53585998
9001,1026,2022,3382,43987,1556181145
9003,1026,2022,2713,40057,1101048845
9005,1026,2022,627,6759,190844479
9007,1026,2022,591,7288,218733561
9009,1026,2022,2510,32271,887411985
9011,1026,2022,938,22239,847229522
9013,1026,2022,294,4449,111441559
9015,1026,2022,303,3677,91369116
9999,1026,2022,106,910,57576744
10001,1026,2022,396,7504,189553697
10003,1026,2022,1620,26924,672395978
10005,1026,2022,873,15527,421495319
10999,1026,2022,17,131,8102637
11001,1026,2022,3361,74180,3837109301
11999,1026,2022,3,0,0
12001,1026,2022,790,15276,390072758
12003,1026,2022,48,710,14034774
12005,1026,2022,787,13550,389214599
12007,1026,2022,55,789,15678536
12009,1026,2022,1610,28723,739635512
12011,1026,2022,6023,98576,3364583369
12013,1026,2022,21,229,3107530
12015,1026,2022,474,7721,201953936
12017,1026,2022,337,5066,114813243
12019,1026,2022,434,8105,203559690
12021,1026,2022,1312,29709,1170580362
12023,1026,2022,193,3189,68808012
12027,1026,2022,55,677,15151678
12029,1026,2022,39,249,4802137
12031,1026,2022,2930,54502,1734485372
12033,1026,2022,921,20148,492641047
12035,1026,2022,264,4712,118592613
12037,1026,2022,65,839,26736827
12039,1026,2022,67,673,13252512
12041,1026,2022,26,380,7868157
12043,1026,2022,18,84,1998649
12045,1026,2022,64,618,16120345
12047,1026,2022,19,387,9986592
12049,1026,2022,50,537,11299794
12051,1026,2022,83,1065,24979953
12053,1026,2022,377,6540,147888575
12055,1026,2022,218,3654,86576305
12057,1026,2022,3992,80577,2851167662
12059,1026,2022,28,295,5184633
12061,1026,2022,424,8231,255961461
12063,1026,2022,115,1152,21204489
12065,1026,2022,32,258,5563752
12067,1026,2022,12,62,1270866
12069,1026,2022,857,13952,337228567
12071,1026,2022,2229,42255,1322419766
12073,1026,2022,928,18632,404592032
12075,1026,2022,127,1184,27430504
12077,1026,2022,4,7,213197
12079,1026,2022,40,444,7561645
12081,1026,2022,1071,19302,634497997
12083,1026,2022,793,13169,322314278
12085,1026,2022,583,10279,318850291
12086,1026,2022,8530,137815,6115991446
12087,1026,2022,796,17009,762234300
12089,1026,2022,296,5783,179495113
12091,1026,2022,881,15489,449386354
12093,1026,2022,90,1240,32657146
12095,1026,2022,5150,207644,8033070929
