county_fips,year,bls_labor_force,bls_employed
53027,2021,28491,26287
53029,2021,35874,33843
53031,2021,12592,11807
53033,2021,1273377,1219480
53035,2021,125915,119476
53037,2021,21512,20142
53039,2021,9795,9189
53041,2021,34122,31955
53043,2021,4584,4354
53045,2021,24848,23124
53047,2021,19161,17886
53049,2021,8394,7734
53051,2021,5053,4669
53053,2021,441427,414713
53055,2021,8301,7885
53057,2021,60663,56832
53059,2021,5401,5058
53061,2021,435341,414010
53063,2021,256755,242856
53065,2021,18703,17443
53067,2021,143383,135881
53069,2021,1332,1242
53071,2021,30034,28578
53073,2021,111396,104690
53075,2021,23197,22190
53077,2021,129085,120112
54001,2021,7140,6759
54003,2021,58959,56791
54005,2021,7054,6616
54007,2021,5026,4684
54009,2021,9758,9158
54011,2021,40685,38749
54013,2021,2429,2175
54015,2021,2967,2733
54017,2021,3841,3680
54019,2021,15561,14573
54021,2021,2318,2158
54023,2021,5931,5661
54025,2021,15620,14911
54027,2021,10857,10478
54029,2021,12857,12043
54031,2021,5593,5312
54033,2021,33278,31688
54035,2021,11673,10991
54037,2021,30003,29051
54039,2021,79512,75276
54041,2021,6079,5653
54043,2021,6959,6496
54045,2021,10963,10237
54047,2021,4165,3814
54049,2021,24687,23369
54051,2021,13127,12297
54053,2021,10244,9679
54055,2021,20349,19106
54057,2021,12037,11461
54059,2021,6172,5620
54061,2021,54545,52317
54063,2021,5983,5755
54065,2021,8339,8038
54067,2021,8920,8379
54069,2021,19976,18931
54071,2021,3694,3580
54073,2021,2654,2463
54075,2021,3837,3641
54077,2021,15298,14582
54079,2021,26404,25262
54081,2021,29286,27711
54083,2021,11792,11121
54085,2021,4269,4028
54087,2021,4914,4494
54089,2021,4429,4217
54091,2021,7729,7363
54093,2021,3377,3194
54095,2021,2906,2670
54097,2021,9565,8967
54099,2021,15298,14491
54101,2021,3181,2983
54103,2021,6483,6037
54105,2021,2221,2050
54107,2021,35738,33810
54109,2021,6934,6521
55001,2021,7934,7436
55003,2021,7638,7244
55005,2021,24178,23214
55007,2021,7533,7092
55009,2021,141395,136483
55011,2021,6326,6052
55013,2021,7351,6951
55015,2021,27517,26725
55017,2021,33663,32304
55019,2021,17770,17184
55021,2021,31743,30644
55023,2021,7437,7098
55025,2021,329172,319649
55027,2021,48055,46497
55029,2021,15562,14869
55031,2021,22795,21760
55033,2021,23945,23071
55035,2021,59784,57809
55037,2021,2225,2117
55039,2021,56511,54642
55041,2021,3892,3630
55043,2021,27297,26445
55045,2021,20767,20124
55047,2021,9342,8930
55049,2021,13613,13140
55051,2021,2565,2399
55053,2021,9551,9051
55055,2021,46080,44499
55057,2021,13451,12861
55059,2021,90129,86169
55061,2021,10794,10475
55063,2021,66625,64547
55065,2021,10152,9880
55067,2021,9427,8989
55069,2021,14808,14251
55071,2021,40998,39556
55073,2021,73503,71251
55075,2021,19455,18584
55077,2021,7763,7409
55078,2021,1576,1442
55079,2021,465633,440277
55081,2021,23592,22806
55083,2021,20646,19854
55085,2021,18131,17332
55087,2021,104135,100788
55089,2021,49040,47504
55091,2021,4068,3926
55093,2021,24327,23438
55095,2021,24621,23549
55097,2021,37940,36569
55099,2021,6281,6010
55101,2021,98636,93931
55103,2021,8974,8650
55105,2021,86172,82262
55107,2021,6552,6258
55109,2021,49435,47668
55111,2021,34671,33240
55113,2021,8063,7644
55115,2021,20995,20192
55117,2021,61649,59682
55119,2021,11100,10712
55121,2021,15437,14844
55123,2021,15426,14914
55125,2021,10492,9983
55127,2021,57832,55683
55129,2021,7925,7556
55131,2021,76603,74193
55133,2021,223946,216841
55135,2021,25893,24955
55137,2021,11323,10833
55139,2021,92330,89296
55141,2021,34322,32772
56001,2021,20628,19931
56003,2021,5284,5045
56005,2021,21922,20761
56007,2021,7756,7447
56009,2021,7492,7127
56011,2021,3830,3699
56013,2021,18814,17917
56015,2021,6524,6293
56017,2021,2254,2165
56019,2021,4243,4065
56021,2021,49060,47054
56023,2021,9432,9064
56025,2021,38746,36401
56027,2021,1254,1208
56029,2021,15444,14799
56031,2021,4493,4309
56033,2021,15983,15299
56035,2021,3954,3728
56037,2021,19325,18236
56039,2021,15889,15368
56041,2021,8800,8352
56043,2021,3934,3774
56045,2021,3714,3594
1001,2022,26656,26065
1003,2022,102280,99930
1005,2022,8139,7813
1007,2022,8688,8476
1009,2022,25685,25128
1011,2022,4541,4416
1013,2022,8811,8518
1015,2022,45733,44371
1017,2022,15906,15508
1019,2022,11723,11457
1021,2022,20180,19732
1023,2022,4325,4164
1025,2022,7676,7302
1027,2022,6106,5971
1029,2022,6133,5989
1031,2022,21624,21090
1033,2022,23749,23047
1035,2022,4252,4106
1037,2022,4463,4353
1039,2022,15080,14692
1041,2022,5965,5805
1043,2022,39477,38688
1045,2022,21026,20490
1047,2022,13733,13058
1049,2022,30958,30249
1051,2022,38045,37230
1053,2022,14198,13769
1055,2022,39123,37967
1057,2022,6583,6408
1059,2022,14532,14200
1061,2022,11187,10925
1063,2022,2757,2641
1065,2022,5940,5714
1067,2022,7003,6817
1069,2022,47661,46452
1071,2022,23233,22666
1073,2022,321927,313808
1075,2022,5711,5561
1077,2022,42754,41654
1079,2022,14691,14346
1081,2022,78872,77053
1083,2022,48438,47454
1085,2022,3486,3309
1087,2022,7824,7533
1089,2022,199682,195558
1091,2022,7626,7374
1093,2022,13786,13452
1095,2022,45445,44538
1097,2022,189712,183641
1099,2022,7267,6976
1101,2022,106639,103432
1103,2022,60647,59410
1105,2022,3071,2914
1107,2022,7658,7415
1109,2022,15988,15559
1111,2022,9628,9397
1113,2022,23359,22759
1115,2022,42036,41134
1117,2022,120856,118695
1119,2022,4568,4411
1121,2022,36207,35115
1123,2022,17517,17028
1125,2022,103171,100623
1127,2022,25457,24772
1129,2022,6514,6282
1131,2022,2529,2337
1133,2022,10121,9878
2013,2022,2400,2351
2016,2022,3433,3322
2020,2022,149832,144596
2050,2022,6621,6007
2060,2022,417,399
2063,2022,3380,3280
2066,2022,1406,1271
2068,2022,991,926
2070,2022,1656,1559
2090,2022,45088,43353
2100,2022,1064,991
2105,2022,1248,1176
2110,2022,17267,16765
2122,2022,27944,26624
2130,2022,6763,6496
2150,2022,5941,5671
2158,2022,2245,1942
2164,2022,647,609
2170,2022,49476,47084
2180,2022,4093,3798
2185,2022,2950,2794
2188,2022,2722,2462
2195,2022,1423,1336
2198,2022,2680,2526
2220,2022,4509,4379
2230,2022,769,717
2240,2022,3214,3039
2275,2022,875,828
2282,2022,313,297
2290,2022,2325,2132
4001,2022,18361,16938
4003,2022,48730,46597
4005,2022,73616,70437
4007,2022,20361,19518
4009,2022,16158,15585
4011,2022,4645,4510
4012,2022,8869,8454
4013,2022,2371901,2293121
4015,2022,89078,85048
4017,2022,39515,37479
4019,2022,486536,468109
4021,2022,198462,190831
4023,2022,18708,17298
4025,2022,107069,103377
4027,2022,97522,85370
5001,2022,9199,8904
5003,2022,6658,6299
5005,2022,16365,15796
5007,2022,151087,147613
5009,2022,15719,15278
5011,2022,4059,3863
5013,2022,2345,2274
5015,2022,12370,12015
5017,2022,2971,2792
5019,2022,8436,8066
5021,2022,5400,5191
5023,2022,8909,8543
5025,2022,3069,2954
5027,2022,8691,8321
5029,2022,8333,8030
5031,2022,57007,55481
5033,2022,26156,25343
5035,2022,20422,19620
5037,2022,6903,6656
5039,2022,2696,2591
5041,2022,4885,4633
5043,2022,7369,7054
5045,2022,63082,61301
5047,2022,7361,7122
5049,2022,4948,4785
5051,2022,41483,39936
5053,2022,8457,8205
5055,2022,19555,18936
5057,2022,9259,8965
5059,2022,13683,13216
5061,2022,5334,5161
5063,2022,16433,15897
5065,2022,4437,4214
5067,2022,5435,5173
5069,2022,25461,24176
5071,2022,9966,9565
5073,2022,2289,2183
5075,2022,6757,6522
5077,2022,2552,2439
5079,2022,3680,3521
5081,2022,5140,4947
5083,2022,8232,7927
5085,2022,34233,33300
5087,2022,7763,7577
5089,2022,6205,5979
5091,2022,18528,17824
5093,2022,16167,15340
5095,2022,2520,2411
5097,2022,2846,2714
5099,2022,3408,3278
5101,2022,3167,3075
5103,2022,9550,9188
5105,2022,4219,4072
5107,2022,5475,5137
5109,2022,4028,3883
5111,2022,9880,9555
5113,2022,7779,7502
5115,2022,27351,26322
5117,2022,3504,3403
5119,2022,189421,183068
5121,2022,7147,6911
5123,2022,7542,7186
5125,2022,59981,58390
5127,2022,4184,4070
5129,2022,2826,2702
5131,2022,54978,53329
5133,2022,5355,5152
5135,2022,5767,5536
5137,2022,4505,4322
5139,2022,14663,13979
5141,2022,5906,5661
5143,2022,133513,130518
5145,2022,33928,32772
5147,2022,2773,2678
5149,2022,7841,7548
6001,2022,819817,792342
6003,2022,495,467
6005,2022,14281,13640
6007,2022,91513,87374
6009,2022,22093,21275
6011,2022,10199,9000
6013,2022,547625,528017
6015,2022,9286,8801
6017,2022,92350,89173
6019,2022,450096,420893
6021,2022,12756,12062
6023,2022,59089,56694
6025,2022,69936,59517
6027,2022,8158,7849
6029,2022,389174,361729
6031,2022,56169,52180
6033,2022,28370,26937
6035,2022,8701,8297
6037,2022,5013363,4764528
6039,2022,62934,59007
6041,2022,131097,127573
6043,2022,7252,6923
6045,2022,36991,35444
6047,2022,115390,106429
6049,2022,3176,3000
6051,2022,8611,8284
6053,2022,217156,203927
6055,2022,70453,68149
6057,2022,48062,46383
6059,2022,1579268,1528545
6061,2022,191660,185671
6063,2022,7353,6866
6065,2022,1145702,1097218
6067,2022,720302,691493
6069,2022,32217,30578
6071,2022,1002951,961203
6073,2022,1578463,1523260
6075,2022,567632,552887
6077,2022,342165,323905
6079,2022,135812,131625
6081,2022,449439,438377
6083,2022,216446,208544
6085,2022,1031488,1003697
6087,2022,132690,126244
6089,2022,72482,69099
6091,2022,1312,1257
6093,2022,16531,15573
6095,2022,200869,192263
6097,2022,246535,238693
6099,2022,240829,227552
6101,2022,45931,42859
6103,2022,25538,24277
6105,2022,4515,4303
6107,2022,206681,189562
6109,2022,19725,18829
6111,2022,411125,395761
6113,2022,107815,103368
6115,2022,31276,29515
8001,2022,281314,271745
8003,2022,8101,7801
8005,2022,374389,362728
8007,2022,6880,6659
8009,2022,2047,2011
8011,2022,1755,1692
8013,2022,200348,195221
8014,2022,42376,41261
8015,2022,9725,9457
8017,2022,1043,1023
8019,2022,6143,5961
8021,2022,3931,3802
8023,2022,1768,1694
8025,2022,1356,1304
8027,2022,2280,2211
8029,2022,13311,12828
8031,2022,435257,421655
8033,2022,1136,1102
8035,2022,207198,201951
8037,2022,34657,33739
8039,2022,15958,15567
8041,2022,357312,345539
8043,2022,14292,13609
8045,2022,30770,29835
8047,2022,3922,3813
8049,2022,9242,8991
8051,2022,11316,11031
8053,2022,424,413
8055,2022,2445,2294
8057,2022,956,935
8059,2022,342198,332572
8061,2022,885,868
8063,2022,4087,4006
8065,2022,4772,4646
8067,2022,30534,29602
8069,2022,210007,204240
8071,2022,6072,5787
8073,2022,2197,2134
8075,2022,10105,9821
8077,2022,76276,73644
8079,2022,454,441
8081,2022,6802,6584
8083,2022,12213,11746
8085,2022,21117,20399
8087,2022,15366,14864
8089,2022,7766,7437
8091,2022,2476,2398
8093,2022,11595,11293
8095,2022,2417,2366
8097,2022,10553,10200
8099,2022,6068,5893
8101,2022,75978,72567
8103,2022,2791,2684
8105,2022,5251,5025
8107,2022,15543,15144
8109,2022,3333,3217
8111,2022,555,540
8113,2022,5531,5355
8115,2022,1063,1034
8117,2022,21528,21042
8119,2022,13358,12954
8121,2022,2728,2663
8123,2022,168186,162674
8125,2022,5484,5371
9001,2022,482886,463244
9003,2022,478497,458424
9005,2022,104825,100839
9007,2022,93975,90628
9009,2022,468085,448259
9011,2022,133574,128015
9013,2022,86461,83265
9015,2022,63708,60996
10001,2022,80608,76631
10003,2022,304425,291869
10005,2022,112168,107494
11001,2022,388387,369952
12001,2022,140531,136444
12003,2022,12545,12186
12005,2022,86867,84437
12007,2022,10954,10597
12009,2022,296446,287747
12011,2022,1059496,1028099
12013,2022,4803,4640
12015,2022,76142,73427
12017,2022,49070,46969
12019,2022,112112,109041
12021,2022,186959,181535
12023,2022,29366,28388
12027,2022,13075,12608
12029,2022,5833,5636
12031,2022,508205,492202
12033,2022,149271,144613
12035,2022,49941,48188
12037,2022,4720,4583
12039,2022,18541,17789
12041,2022,7309,7078
12043,2022,5202,5031
12045,2022,5351,5200
12047,2022,4108,3934
12049,2022,8672,8321
12051,2022,15489,14732
12053,2022,76437,73603
12055,2022,36311,34756
12057,2022,800950,777996
12059,2022,6958,6736
12061,2022,68086,65703
12063,2022,16850,16296
12065,2022,5642,5453
12067,2022,2823,2734
12069,2022,171178,165847
12071,2022,369688,357585
12073,2022,157537,152653
12075,2022,17095,16483
12077,2022,2574,2488
12079,2022,7965,7700
12081,2022,185845,180356
12083,2022,147268,142006
12085,2022,75433,73320
12086,2022,1356496,1320709
12087,2022,48583,47641
12089,2022,44353,43179
12091,2022,101777,99183
12093,2022,17574,17017
12095,2022,791669,768184
12097,2022,196911,190025
12099,2022,757239,734400
12101,2022,257288,249181
12103,2022,508116,494211
12105,2022,336044,323912
12107,2022,27312,26165
12109,2022,148051,144464
12111,2022,154276,148810
12113,2022,87584,85165
12115,2022,194996,189193
12117,2022,263731,256483
12119,2022,37225,35663
12121,2022,17168,16583
12123,2022,8021,7743
12125,2022,4483,4347
12127,2022,263761,255130
12129,2022,15729,15315
12131,2022,34536,33616
12133,2022,9614,9292
13001,2022,9693,9346
13003,2022,4316,4193
13005,2022,4848,4700
13007,2022,1116,1070
13009,2022,17648,16918
13011,2022,11183,10932
13013,2022,42983,41863
13015,2022,52182,50633
13017,2022,5593,5343
13019,2022,7752,7498
13021,2022,65086,62563
13023,2022,4567,4366
13025,2022,7388,7124
13027,2022,6651,6435
13029,2022,20117,19579
13031,2022,38395,37053
13033,2022,8999,8516
13035,2022,11307,10983
13037,2022,2235,2163
13039,2022,21813,21139
13043,2022,6027,5876
13045,2022,57136,55328
13047,2022,33434,32512
13049,2022,5051,4888
13051,2022,144022,139525
13053,2022,1882,1793
13055,2022,9282,8881
13057,2022,142420,138955
13059,2022,57972,55998
13061,2022,828,771
13063,2022,139968,134296
13065,2022,3034,2948
13067,2022,430506,419024
13069,2022,18560,17875
13071,2022,21895,21252
13073,2022,75689,73484
13075,2022,8226,7963
13077,2022,77557,75424
13079,2022,5340,5167
13081,2022,9731,9305
13083,2022,8038,7822
13085,2022,13388,13047
13087,2022,11716,11322
13089,2022,404413,391314
13091,2022,6854,6588
13093,2022,4726,4531
13095,2022,36387,34767
13097,2022,74978,72462
13099,2022,4252,4088
13101,2022,1857,1810
13103,2022,33627,32741
13105,2022,7844,7543
13107,2022,8684,8318
13109,2022,5032,4880
13111,2022,11927,11599
13113,2022,59436,57837
13115,2022,44672,43261
13117,2022,129933,126811
13119,2022,9983,9656
13121,2022,574466,555616
13123,2022,12505,12113
13125,2022,1248,1208
13127,2022,39564,38360
13129,2022,28906,28062
13131,2022,10878,10540
13133,2022,7353,7113
13135,2022,500085,486171
13137,2022,18689,18094
13139,2022,107053,104415
13141,2022,2499,2372
13143,2022,12994,12588
13145,2022,16571,16098
13147,2022,12097,11721
13149,2022,5316,5152
13151,2022,120416,116498
13153,2022,70326,68062
13155,2022,3528,3384
13157,2022,48197,47224
13159,2022,7186,6993
13161,2022,6148,5919
13163,2022,6556,6283
13165,2022,3286,3141
13167,2022,4023,3904
13169,2022,13245,12842
13171,2022,8370,8087
13173,2022,3753,3620
13175,2022,19257,18496
13177,2022,15010,14563
13179,2022,26025,25141
13181,2022,3500,3374
13183,2022,8428,8157
13185,2022,50175,48471
13187,2022,17974,17510
13189,2022,8389,8005
13191,2022,6192,5994
13193,2022,4523,4328
13195,2022,13371,12973
13197,2022,3201,3083
13199,2022,8969,8616
13201,2022,2854,2776
13205,2022,8231,7894
13207,2022,12721,12350
13209,2022,3820,3668
13211,2022,9673,9404
13213,2022,15366,14735
13215,2022,74408,71202
13217,2022,54193,52281
13219,2022,19998,19524
13221,2022,6913,6719
13223,2022,91217,88756
13225,2022,11789,11325
13227,2022,15881,15460
13229,2022,8675,8424
13231,2022,9181,8926
13233,2022,18596,18008
13235,2022,3980,3844
13237,2022,8752,8439
13239,2022,728,691
13241,2022,7799,7566
13243,2022,2374,2265
13245,2022,82486,78895
13247,2022,45162,43544
13249,2022,2141,2058
13251,2022,4997,4772
13253,2022,3095,2982
13255,2022,29289,28282
13257,2022,10559,10169
13259,2022,2592,2494
13261,2022,12162,11645
13263,2022,2786,2680
13265,2022,542,519
13267,2022,9373,9080
13269,2022,2591,2457
13271,2022,3575,3364
13273,2022,3477,3315
13275,2022,17042,16421
13277,2022,21063,20461
13279,2022,12003,11529
13281,2022,4047,3876
13283,2022,2618,2511
13285,2022,36794,35671
13287,2022,3169,3036
13289,2022,2712,2582
13291,2022,11401,11086
13293,2022,11644,11261
13295,2022,31259,30289
13297,2022,47915,46539
13299,2022,15454,14968
13301,2022,2693,2587
13303,2022,6927,6646
13305,2022,11847,11465
13307,2022,986,948
13309,2022,1629,1543
13311,2022,16922,16504
13313,2022,43138,41447
13315,2022,2660,2558
13317,2022,3710,3556
13319,2022,3485,3353
13321,2022,8736,8455
15001,2022,93707,90508
15003,2022,455432,440638
15007,2022,36491,35256
15009,2022,87098,84270
16001,2022,280810,274032
16003,2022,1882,1778
16005,2022,43563,42289
16007,2022,2882,2795
16009,2022,4290,4103
16011,2022,23582,22910
16013,2022,13489,13136
16015,2022,4016,3859
16017,2022,22144,21296
16019,2022,63378,61809
16021,2022,5555,5328
16023,2022,1168,1123
16025,2022,552,533
16027,2022,114743,111203
16029,2022,3625,3509
16031,2022,12113,11795
16033,2022,481,466
16035,2022,3404,3231
16037,2022,2142,2065
16039,2022,12285,11904
16041,2022,7123,6946
16043,2022,7870,7657
16045,2022,8600,8332
16047,2022,8102,7873
16049,2022,7308,7027
16051,2022,15142,14782
16053,2022,11916,11560
16055,2022,85447,82545
16057,2022,20273,19742
16059,2022,4066,3913
16061,2022,1656,1587
16063,2022,2465,2363
16065,2022,23873,23408
16067,2022,11749,11436
16069,2022,21501,20917
16071,2022,2376,2307
16073,2022,5539,5342
16075,2022,11485,11099
16077,2022,3933,3802
16079,2022,5668,5393
16081,2022,7645,7477
16083,2022,44202,42962
16085,2022,6232,5996
16087,2022,4646,4477
17001,2022,30667,29599
17003,2022,1798,1679
17005,2022,7451,7155
17007,2022,24845,23183
17009,2022,3058,2986
17011,2022,16074,15327
17013,2022,2168,2078
17015,2022,7319,7023
17017,2022,5702,5452
17019,2022,109288,104979
17021,2022,13396,12755
17023,2022,7290,6971
17025,2022,5696,5417
17027,2022,19860,19245
17029,2022,22640,21639
17031,2022,2659157,2528507
17033,2022,8288,7933
17035,2022,5930,5719
17037,2022,53769,51381
17039,2022,7304,6999
17041,2022,10107,9759
17043,2022,518658,500306
17045,2022,9072,8746
17047,2022,2425,2315
17049,2022,19655,19042
17051,2022,9730,9296
17053,2022,6282,6018
17055,2022,15794,14942
17057,2022,14564,13827
17059,2022,2003,1898
17061,2022,5837,5584
17063,2022,26209,24957
17065,2022,4260,4106
17067,2022,7941,7617
17069,2022,1434,1357
17071,2022,3501,3355
17073,2022,23568,22525
17075,2022,12688,12103
17077,2022,26949,25771
17079,2022,4797,4612
17081,2022,16307,15513
17083,2022,10559,10172
17085,2022,10481,10078
17087,2022,4071,3843
17089,2022,263858,251431
17091,2022,51704,48849
17093,2022,72451,69607
17095,2022,19876,18800
17097,2022,362741,346849
17099,2022,51828,49181
17101,2022,5114,4817
17103,2022,16636,15948
17105,2022,15570,14931
17107,2022,11561,11053
17109,2022,12697,12147
17111,2022,169534,162925
17113,2022,88311,85015
17115,2022,45550,42920
17117,2022,22044,21181
17119,2022,130805,125657
17121,2022,16733,15928
17123,2022,5083,4836
17125,2022,5896,5617
17127,2022,5350,5081
17129,2022,6216,5983
17131,2022,7517,7193
17133,2022,18614,18066
17135,2022,11262,10731
17137,2022,15623,14970
17139,2022,7316,7069
17141,2022,23788,22594
17143,2022,81717,77416
17145,2022,7801,7397
17147,2022,8590,8282
17149,2022,6746,6453
17151,2022,1752,1669
17153,2022,1645,1525
17155,2022,2958,2812
17157,2022,13378,12874
17159,2022,7158,6878
17161,2022,67025,64009
17163,2022,122897,117355
17165,2022,9304,8815
17167,2022,98051,93886
17169,2022,3104,2971
17171,2022,2295,2180
17173,2022,9945,9523
17175,2022,2370,2249
