county_fips,year,bea_total_income,population
50027,2022,3951959000,58142
51001,2020,1700237000,33388
51001,2021,1883502000,33364
51001,2022,1797403000,33191
51007,2020,610727000,13268
51007,2021,671171000,13337
51007,2022,712802000,13455
51009,2020,1283599000,31309
51009,2021,1382732000,31391
51009,2022,1412745000,31589
51011,2020,677317000,16154
51011,2021,745095000,16398
51011,2022,769590000,16748
51013,2020,23342907000,238799
51013,2021,25454836000,233574
51013,2022,26281190000,234000
51017,2020,291914000,4186
51017,2021,283915000,4087
51017,2022,302572000,4049
51019,2020,3985249000,79553
51019,2021,4307397000,80287
51019,2022,4433461000,80848
51021,2020,244720000,6257
51021,2021,260519000,6179
51021,2022,262081000,6148
51023,2020,1853587000,33637
51023,2021,1945976000,33977
51023,2022,2031153000,34135
51025,2020,580298000,15824
51025,2021,643432000,15979
51025,2022,654060000,15921
51027,2020,802292000,20249
51027,2021,857307000,19861
51027,2022,876430000,19352
51029,2020,563931000,16826
51029,2021,627227000,16940
51029,2022,643221000,16982
51033,2020,1460890000,30924
51033,2021,1587298000,31402
51033,2022,1645782000,31957
51036,2020,365558000,6744
51036,2021,376000000,6631
51036,2022,377480000,6605
51037,2020,454337000,11541
51037,2021,507826000,11522
51037,2022,519394000,11475
51041,2020,21295117000,365776
51041,2021,23031264000,371276
51041,2022,24231333000,378408
51043,2020,1023033000,14813
51043,2021,1123862000,14916
51043,2022,1190156000,15266
51045,2020,209606000,4878
51045,2021,225832000,4876
51045,2022,229709000,4847
51047,2020,2714286000,52766
51047,2021,2918687000,53785
51047,2022,3043253000,54381
51049,2020,394420000,9666
51049,2021,438889000,9696
51049,2022,452665000,9746
51051,2020,522560000,14074
51051,2021,560733000,13852
51051,2022,563251000,13725
51057,2020,507169000,10595
51057,2021,543024000,10552
51057,2022,549467000,10630
51061,2020,5422269000,72990
51061,2021,5876758000,74022
51061,2022,6187539000,74664
51063,2020,675049000,15469
51063,2021,737544000,15509
51063,2022,763962000,15619
51065,2020,1319206000,27285
51065,2021,1457515000,27797
51065,2022,1501813000,28159
51067,2020,2569414000,54486
51067,2021,2793566000,55010
51067,2022,2895651000,55074
51071,2020,719149000,16785
51071,2021,797262000,16584
51071,2022,814781000,16453
51073,2020,2022843000,38718
51073,2021,2203586000,39131
51073,2022,2270781000,39493
51075,2020,2483913000,24853
51075,2021,2820497000,25499
51075,2022,3036383000,26109
51077,2020,535752000,15278
51077,2021,581353000,15330
51077,2022,597494000,15343
51079,2020,951467000,20606
51079,2021,1055286000,21028
51079,2022,1089723000,21107
51083,2020,1341061000,33920
51083,2021,1459586000,33758
51083,2022,1497444000,33644
51085,2020,7172823000,110195
51085,2021,7745057000,111821
51085,2022,8165682000,112938
51087,2020,23159228000,334344
51087,2021,24781249000,333867
51087,2022,25706948000,333962
51091,2020,99320000,2241
51091,2021,107929000,2241
51091,2022,116156000,2301
51093,2020,2242509000,38702
51093,2021,2447844000,39393
51093,2022,2563516000,40151
51097,2020,337016000,6588
51097,2021,365664000,6668
51097,2022,371533000,6718
51099,2020,1581062000,26822
51099,2021,1732177000,27522
51099,2022,1783275000,27856
51101,2020,890431000,17916
51101,2021,974944000,18205
51101,2022,1009878000,18492
51103,2020,697944000,10897
51103,2021,758955000,10896
51103,2022,779630000,10750
51105,2020,770978000,22107
51105,2021,834105000,22061
51105,2022,847448000,21982
51107,2020,36092801000,422669
51107,2021,39485918000,428435
51107,2022,41852457000,432085
51109,2020,1763295000,37798
51109,2021,1966821000,39032
51109,2022,2035078000,40116
51111,2020,434647000,11947
51111,2021,473793000,11997
51111,2022,469044000,12031
51113,2020,712069000,13860
51113,2021,770755000,13950
51113,2022,791493000,14000
51115,2020,526929000,8520
51115,2021,560564000,8545
51115,2022,576215000,8490
51117,2020,1251295000,30278
51117,2021,1401073000,30300
51117,2022,1388895000,30508
51119,2020,587201000,10616
51119,2021,634648000,10772
51119,2022,659840000,10943
51125,2020,844000000,14737
51125,2021,929579000,14800
51125,2022,947596000,14652
51127,2020,2047656000,23119
51127,2021,2310383000,23979
51127,2022,2569780000,24986
51131,2020,726286000,12208
51131,2021,805933000,12039
51131,2022,764219000,11900
51133,2020,699780000,11838
51133,2021,748402000,12046
51133,2022,755601000,12302
51135,2020,578696000,15639
51135,2021,662037000,15584
51135,2022,698804000,15559
51137,2020,2022604000,36391
51137,2021,2196582000,37189
51137,2022,2239270000,37991
51139,2020,993540000,23687
51139,2021,1104039000,23801
51139,2022,1165767000,23750
51141,2020,638348000,17583
51141,2021,690787000,17668
51141,2022,710520000,17643
51145,2020,1854947000,30438
51145,2021,2022431000,31172
51145,2022,2138367000,31489
51147,2020,783186000,21898
51147,2021,854431000,21957
51147,2022,866674000,21927
51155,2020,1438185000,33804
51155,2021,1571150000,33808
51155,2022,1621534000,33706
51157,2020,519286000,7321
51157,2021,570106000,7437
51157,2022,595848000,7502
51159,2020,373750000,8919
51159,2021,396789000,9049
51159,2022,387582000,9080
51167,2020,954350000,25756
51167,2021,1012290000,25577
51167,2022,1023458000,25448
51169,2020,772157000,21585
51169,2021,834459000,21482
51169,2022,850549000,21476
51171,2020,2181592000,44263
51171,2021,2442507000,44829
51171,2022,2551717000,44968
51173,2020,1197335000,29782
51173,2021,1279000000,29600
51173,2022,1309326000,29449
51179,2020,9336139000,157746
51179,2021,10134120000,161584
51179,2022,10657807000,163380
51181,2020,304061000,6551
51181,2021,338504000,6524
51181,2022,342198000,6527
51183,2020,373596000,10789
51183,2021,411591000,10812
51183,2022,403227000,10680
51185,2020,1627542000,40405
51185,2021,1719369000,40057
51185,2022,1751573000,39821
51187,2020,2078074000,40786
51187,2021,2249202000,40957
51187,2022,2326593000,41440
51193,2020,890157000,18508
51193,2021,949666000,18732
51193,2022,947315000,18712
51197,2020,1119175000,28312
51197,2021,1216015000,28200
51197,2022,1252790000,28111
51510,2020,14482237000,159125
51510,2021,16114865000,155203
51510,2022,16367274000,155525
51550,2020,13282444000,249803
51550,2021,14393403000,251739
51550,2022,14764927000,252488
51650,2020,6197924000,137276
51650,2021,6696166000,137847
51650,2022,6698261000,138037
51700,2020,8036156000,186033
51700,2021,8668862000,184764
51700,2022,8639040000,184306
51710,2020,9974284000,237738
51710,2021,11027102000,235025
51710,2022,11159969000,232995
51740,2020,4216116000,97954
51740,2021,4474290000,97638
51740,2022,4465807000,97029
51760,2020,14211062000,227008
51760,2021,15658742000,227602
51760,2022,16326858000,229395
51770,2020,4550924000,99883
51770,2021,4908937000,98744
51770,2022,4971266000,97847
51800,2020,5187793000,94697
51800,2021,5718577000,96328
51800,2022,5988090000,98537
51810,2020,27393674000,459646
51810,2021,29563536000,458680
51810,2022,30064333000,455618
51901,2020,12081184000,158967
51901,2021,14079289000,159472
51901,2022,14583689000,159907
51903,2020,875925000,20928
51903,2021,933311000,20755
51903,2022,948764000,20514
51907,2020,5964424000,125654
51907,2021,6451559000,126027
51907,2022,6707675000,126776
51911,2020,5608408000,134598
51911,2021,6025254000,134493
51911,2022,6104732000,134428
51913,2020,1444575000,35856
51913,2021,1545946000,35730
51913,2022,1606225000,35877
51918,2020,3418621000,79463
51918,2021,3663650000,79584
51918,2022,3662655000,79849
51919,2020,104837081000,1187410
51919,2021,114844824000,1180582
51919,2022,119424465000,1177752
51921,2020,6634348000,119874
51921,2021,7339382000,122129
51921,2022,7657096000,122987
51923,2020,599059000,17091
51923,2021,664985000,17034
51923,2022,655460000,16707
51929,2020,2691480000,64325
51929,2021,2905682000,63845
51929,2022,3019634000,63631
51931,2020,6328548000,93946
51931,2021,7009723000,95589
51931,2022,7369663000,97108
51933,2020,4640166000,115680
51933,2021,5046478000,115377
51933,2022,5248210000,115653
51939,2020,4179821000,102942
51939,2021,4501305000,102466
51939,2022,4596676000,102181
51941,2020,2490461000,66055
51941,2021,2610293000,66143
51941,2022,2626197000,66096
51942,2020,31773057000,542643
51942,2021,33838564000,545052
51942,2022,34799313000,546288
51944,2020,6505073000,122321
51944,2021,6968694000,122105
51944,2022,7237160000,122437
51945,2020,1596124000,36587
51945,2021,1708676000,36687
51945,2022,1771823000,36641
51947,2020,5872485000,135471
51947,2021,6535463000,135996
51947,2022,7027979000,136555
51949,2020,1188077000,26101
51949,2021,1282845000,26165
51949,2022,1315920000,26179
51951,2020,9486800000,168589
51951,2021,10447469000,172415
51951,2022,10985823000,175445
51953,2020,3042233000,71184
51953,2021,3258241000,70888
51953,2022,3312977000,70933
51955,2020,1474991000,39741
51955,2021,1590973000,39338
51955,2022,1604254000,39030
51958,2020,5057023000,82700
51958,2021,5512307000,83785
51958,2022,5699764000,83923
53001,2020,902384000,20608
53001,2021,974134000,20640
53001,2022,1004733000,20961
53003,2020,1110195000,22325
53003,2021,1195506000,22468
53003,2022,1223081000,22508
53005,2020,10520807000,207413
53005,2021,11511248000,210585
53005,2022,11587408000,212791
53007,2020,4591318000,79228
53007,2021,4979745000,79775
53007,2022,5010185000,79926
53009,2020,3939572000,77357
53009,2021,4316320000,78442
53009,2022,4323302000,77805
53011,2020,29220288000,505301
53011,2021,32766056000,512588
53011,2022,33860383000,516779
53013,2020,229160000,3949
53013,2021,242269000,4015
53013,2022,251890000,4026
53015,2020,5550791000,111019
53015,2021,6043590000,111648
53015,2022,6116134000,111956
53017,2020,1973029000,43031
53017,2021,2162025000,43838
53017,2022,2170458000,44192
53019,2020,312597000,7196
53019,2021,338116000,7267
53019,2022,328785000,7448
53021,2020,4127010000,97143
53021,2021,4590465000,98126
53021,2022,4546268000,98678
53023,2020,128596000,2298
53023,2021,132144000,2354
53023,2022,137318000,2363
53025,2020,4504130000,99427
53025,2021,4914194000,100440
53025,2022,4960525000,101311
53027,2020,3319846000,75855
53027,2021,3632315000,76787
53027,2022,3611396000,77038
53029,2020,5150793000,86990
53029,2021,5601284000,87557
53029,2022,5679464000,86625
53031,2020,1865776000,33063
53031,2021,2063627000,33561
53031,2022,2112697000,33589
53033,2020,225981347000,2274094
53033,2021,250351806000,2253038
53033,2022,258004537000,2266789
53035,2020,17152713000,275802
53035,2021,18509168000,276591
53035,2022,18936661000,277673
53037,2020,2268496000,44626
53037,2021,2469007000,44688
53037,2022,2488811000,45189
53039,2020,1176018000,22816
53039,2021,1257396000,23178
53039,2022,1240461000,23271
53041,2020,4033699000,82556
53041,2021,4371537000,84575
53041,2022,4504861000,85370
53043,2020,555293000,10927
53043,2021,602005000,11277
53043,2022,602701000,11601
53045,2020,3147590000,66029
53045,2021,3435682000,67229
53045,2022,3502046000,68166
53047,2020,1966069000,42146
53047,2021,2166442000,42741
53047,2022,2137018000,43127
53049,2020,1033219000,23491
53049,2021,1134375000,23971
53049,2022,1121217000,24113
53051,2020,630515000,13506
53051,2021,689352000,13906
53051,2022,693233000,14179
53053,2020,51285933000,923524
53053,2021,55137240000,927199
53053,2022,55630100000,927380
53055,2020,1448574000,17827
53055,2021,1581693000,18615
53055,2022,1674797000,18662
53057,2020,7519006000,129884
53057,2021,8171766000,130933
53057,2022,8253187000,131179
53059,2020,675318000,12033
53059,2021,751590000,12207
53059,2022,778400000,12460
53061,2020,52119873000,829869
53061,2021,56754531000,836037
53061,2022,57973586000,840079
53063,2020,26560163000,541125
53063,2021,29715525000,545498
53063,2022,29805658000,549690
53065,2020,1989008000,46587
53065,2021,2242454000,47553
53065,2022,2254701000,48229
53067,2020,16229187000,295988
53067,2021,17586890000,298078
53067,2022,17835065000,298758
53069,2020,217321000,4443
53069,2021,227137000,4579
53069,2022,236145000,4688
53071,2020,3103954000,62619
53071,2021,3412296000,62158
53071,2022,3430905000,61890
53073,2020,12250878000,227430
53073,2021,13281368000,226718
53073,2022,13608269000,230677
53075,2020,2115950000,47804
53075,2021,2215311000,43238
53075,2022,2222484000,47619
53077,2020,11807373000,256702
53077,2021,12739226000,256647
53077,2022,12661318000,257001
54001,2020,591797000,15463
54001,2021,630924000,15445
54001,2022,622714000,15414
54003,2020,5853049000,122691
54003,2021,6467277000,126194
54003,2022,6767690000,129490
54005,2020,816546000,21739
54005,2021,882585000,21367
54005,2022,865460000,20968
54007,2020,486127000,12397
54007,2021,500715000,12293
54007,2022,488361000,12185
54009,2020,1008831000,22472
54009,2021,1087395000,22109
54009,2022,1093693000,21733
54011,2020,4346539000,94234
54011,2021,4672539000,93494
54011,2022,4740847000,92730
54013,2020,240933000,6199
54013,2021,257295000,6165
54013,2022,247214000,6068
54015,2020,288929000,8007
54015,2021,306479000,7895
54015,2022,300452000,7814
54017,2020,268551000,7787
54017,2021,288701000,7739
54017,2022,300895000,7698
54019,2020,1631866000,40425
54019,2021,1776768000,40083
54019,2022,1769577000,39487
54021,2020,246670000,7397
54021,2021,259760000,7389
54021,2022,259386000,7325
54023,2020,463356000,10988
54023,2021,504151000,11009
54023,2022,508181000,10968
54025,2020,1444726000,32895
54025,2021,1543562000,32698
54025,2022,1534304000,32435
54027,2020,962827000,23097
54027,2021,1062348000,23374
54027,2022,1086630000,23468
54029,2020,1332873000,29037
54029,2021,1432638000,28591
54029,2022,1431815000,28172
54031,2020,509518000,14241
54031,2021,577329000,14155
54031,2022,621543000,14192
54033,2020,3474781000,65839
54033,2021,3770214000,65436
54033,2022,3833753000,64915
54035,2020,1172633000,27720
54035,2021,1250340000,27761
54035,2022,1260160000,27716
54037,2020,3283685000,57783
54037,2021,3606749000,58520
54037,2022,3741292000,58979
54039,2020,9254695000,180217
54039,2021,9958737000,177993
54039,2022,10034853000,175515
54041,2020,694402000,17016
54041,2021,737742000,16897
54041,2022,731581000,16767
54043,2020,689978000,20363
54043,2021,741683000,20191
54043,2022,731622000,19901
54045,2020,1266844000,32510
54045,2021,1348528000,31917
54045,2022,1324929000,31316
54047,2020,586026000,18921
54047,2021,625655000,18413
54047,2022,611945000,17850
54049,2020,2559802000,56230
54049,2021,2748802000,56117
54049,2022,2741509000,55952
54051,2020,1300559000,30497
54051,2021,1422632000,30208
54051,2022,1450882000,29752
54053,2020,986650000,25398
54053,2021,1063697000,25290
54053,2022,1052874000,25000
54055,2020,2460552000,59517
54055,2021,2641268000,59215
54055,2022,2627566000,58700
54057,2020,1252515000,26890
54057,2021,1328800000,26866
54057,2022,1310995000,26855
54059,2020,796360000,23487
54059,2021,843873000,23094
54059,2022,827211000,22573
54061,2020,5286153000,105905
54061,2021,5776351000,106487
54061,2022,5901127000,106869
54063,2020,469720000,12380
54063,2021,506669000,12383
54063,2022,496532000,12296
54065,2020,710420000,17087
54065,2021,788008000,17280
54065,2022,786177000,17430
54067,2020,931697000,24554
54067,2021,987646000,24415
54067,2022,987975000,24335
54069,2020,2404877000,42338
54069,2021,2695729000,41878
54069,2022,2764561000,41447
54071,2020,276219000,6132
54071,2021,305216000,6078
54071,2022,326787000,6011
54073,2020,346589000,7652
54073,2021,368464000,7612
54073,2022,373295000,7586
54075,2020,378240000,7864
54075,2021,402686000,7890
54075,2022,396820000,7819
54077,2020,1353118000,34187
54077,2021,1461238000,34270
54077,2022,1449148000,34172
54079,2020,2870378000,57432
54079,2021,3095339000,57355
54079,2022,3182983000,57015
54081,2020,3252387000,74386
54081,2021,3510392000,73801
54081,2022,3519115000,72882
54083,2020,1181443000,27892
54083,2021,1273515000,27891
54083,2022,1259557000,27600
54085,2020,405588000,8426
54085,2021,436349000,8388
54085,2022,450168000,8207
54087,2020,515430000,13986
54087,2021,545739000,13912
54087,2022,540302000,13834
54089,2020,471434000,11939
54089,2021,508865000,11892
54089,2022,506072000,11762
54091,2020,742984000,16684
54091,2021,805206000,16483
54091,2022,803387000,16342
54093,2020,323083000,6753
54093,2021,355209000,6675
54093,2022,362273000,6568
54095,2020,368475000,8296
54095,2021,415397000,8243
54095,2022,461888000,8183
54097,2020,912139000,23813
54097,2021,975655000,23820
54097,2022,977636000,23712
54099,2020,1478646000,38864
54099,2021,1576652000,38533
54099,2022,1592964000,37998
54101,2020,276450000,8356
54101,2021,277941000,8286
54101,2022,266216000,8167
54103,2020,575195000,14392
54103,2021,623407000,14195
54103,2022,635057000,14025
54105,2020,194762000,5186
54105,2021,207303000,5059
54105,2022,201926000,5091
54107,2020,4064051000,84142
54107,2021,4653523000,83791
54107,2022,4860841000,83340
54109,2020,678865000,21317
54109,2021,725713000,20991
54109,2022,722167000,20527
